title,link,text,date,label
"İTO Başkanı Avdagiçten ""kur geçişkenliği"" açıklaması",/ito-baskani-avdagicten-kur-geciskenligi-aciklamasi-2338400,"İstanbul Ticaret Odası (İTO) Başkanı Şekib Avdagiç, İTO'nun Eylül ayı meclis toplantısında yaptığı konuşmada, OVP, enflasyonla mücadele ve döviz kuru politikasına ilişkin değerlendirmelerde bulundu. Ekonomide bir yandan içeride sıkılaştırıcı politikalar uygulamak zorunda iken, diğer yandan dış talebin zayıfladığını aktaran Avdagiç, ""Ayrıca Kahramanmaraş depremleri gündemden geriye düştü ama bu felaketin yaralarını sarmak da ekonominin yükünü artırıyor. Tam da bu süreçte, 2024-2026 OVP’sinin devreye alınması, beklentilerimizi hayli yükseltiyor. Bize göre bu OVP, her yönüyle başarılı uygulama sonuçlarına ulaşmak zorunda, bizim ve ekonomimizin buna ihtiyacı var"" ifadelerini kullandı.  Enflasyonun temelde beklentilerin yönetilmesi olduğunu belirten Avdagiç, kur, faiz ve enflasyon gibi unsurlarda seviyeden ziyade öngörülebilirliği daha çok artırmaya yoğunlaşılması gerektiğini vurguladı. Avdagiç, para ve maliye politikaları, planlanan reformlarda takvimin kesintisiz işlemesi, küresel aktivitenin seyri ve dış ticaret rakamlarının enflasyonla mücadelenin temel argümanları olduğunu kaydetti. Avdagiç, ""Şunun altını çiziyorum. 'Kur artışı fiyatlara birebir yansır' ön kabulüyle hareket edemeyiz, bundan kaçınmamız gerek. OVP’nin uygulaması ekonomide öngörüyü artırdıkça, olumlu geleceği satın alarak hem fiyatlama davranışları daha rasyonel olacağından kurda ani dalgalanma hem de kur geçişkenliği azalacaktır."" diye konuştu. Şekib Avdagiç, OVP hedeflerine ulaşmak için, birbiriyle tutarlı politikaların kararlılıkla uygulanmasının şart olduğunu vurguladı. OVP'de mali disiplin ve reel sektörün hassasiyetlerinin dengeli şekilde ele alındığını gördüklerini aktaran Avdagiç, ""Bir yandan enflasyonu tek haneye düşürecek adımlar planlanırken, diğer yandan üretimi, ihracatı ve istihdamı destekleyecek selektif politikalar gündeme alınmış durumda."" dedi.  Programda büyüme konusunda 2024 için yüzde 4 ve izleyen iki yıl için de sırasıyla yüzde 4,5 ve yüzde 5’lik hedefler konulduğunu hatırlatan Avdagiç, küresel ekonominin yavaşlama sürecine girdiği bir dönemde, Türkiye ekonomisi için gelecek üç yılın yüzde 4,5’lik ortalama büyümesinin bir istikrar programı için örnek başarı olacağını ifade etti. Avdagiç, ""OVP ile sorunlar doğru teşhis edilmiş, çözüme hangi araçlarla hangi vadede ulaşılacağı net şekilde tanımlanmıştır. Elimizde artık doğru rota ve gemiyi bu rotanın varış limanına götürecek bir pusula var. Bundan sonraki iş, engelleri aşıp kararlılıkla yolumuza devam etmektir."" değerlendirmesinde bulundu. Tek haneli enflasyon ve TL’nin istikrarını sağlamanın zaman alacağını belirten Avdagiç, OVP'nin bu konudaki azim ve kararlılığı ortaya koyduğunu ve bunu reel sektöre de yansıtmayı başardığını belirtti. Avdagiç, İTO'nun kurucusu olduğu İstanbul Ticaret Üniversitesi'nin çalışmalarına ilişkin olarak da, ""2023-2024 Yükseköğretim Kurumları Sınavı sonrası üniversitemizi tercih edip kazanan öğrenci sayımız, yatay geçiş yapan 70 öğrenci ile birlikte 1.600’ü geçti. Böylece yüzde 100 doluluk oranına ulaşmış olduk. Geçen sene aynı doluluk oranıyla salgın sonrası kırdığımız rekoru, bu sene de devam ettirdik."" bilgisini paylaştı. ","15 Eylül 2023 Cuma, 09:54","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Sasa Polyester EBRD ile kredi̇ anlaşması imzaladı,/sasa-polyester-ebrd-ile-kredi-anlasmasi-imzaladi-2338401,"Sasa Polyester, EBRD ile Adana PTA üretim tesisine ilişkin 75 milyon euroluk kredi anlaşması imzaladığını duyurdu. ","15 Eylül 2023 Cuma, 09:56","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Konutta yılın en yüksek satışı,/konutta-yilin-en-yuksek-satisi-2338404,"Türkiye'de konut satışları Ağsutos'ta bir önceki yılın aynı dönemine göre yüzde 1,1 azalarak 122 bin 91 oldu. Konut satışlarında İstanbul 17 bin 408 konut satışı ve yüzde 14,3 ile en yüksek paya sahip oldu. Satış sayılarına göre İstanbul'u 11 bin 7 konut satışı ve yüzde 9,0 pay ile Ankara, 6 bin 504 konut satışı ve yüzde 5,3 pay ile İzmir izledi. Konut satış sayısının en az olduğu iller sırasıyla 39 konut ile Ardahan, 67 konut ile Hakkari ve 139 konut ile Artvin oldu. Haziran ayında konut satışları yıllık yüzde 44,4 düşüşle iki yılın en sert yıllık düşüşünü kaydetmiş, ardından Temmuz'daki aylık artışla, konut satışlarındaki 5 aylık düşüş serisi de durmuştu. Ağustos ayı verisi ise yılın en yüksek satışı olarak kaydedildi.   Konut satışları Ocak-Ağustos döneminde bir önceki yılın aynı dönemine göre yüzde 15,5 azalışla 797 bin 418 olarak gerçekleşti. Türkiye genelinde ipotekli konut satışları Ağustos ayında bir önceki yılın aynı ayına göre yüzde 26,1 azalış göstererek 16 bin 375 oldu. Toplam konut satışları içinde ipotekli satışların payı yüzde 13,4 olarak gerçekleşti. Ocak-Ağustos döneminde gerçekleşen ipotekli konut satışları ise bir önceki yılın aynı dönemine göre yüzde 28,0 azalışla 152 bin 438 oldu. Ağustos ayındaki ipotekli satışların, 3 bin 762'si; Ocak-Ağustos dönemindeki ipotekli satışların ise 46 bin 894'ü ilk el satış olarak gerçekleşti. Türkiye genelinde diğer konut satışları Ağustos ayında bir önceki yılın aynı ayına göre yüzde 4,3 artarak 105 bin 716 oldu. Toplam konut satışları içinde diğer satışların payı yüzde 86,6 olarak gerçekleşti. Ocak-Ağustos döneminde gerçekleşen diğer konut satışları ise bir önceki yılın aynı dönemine göre yüzde 11,9 azalışla 644 bin 980 oldu.  Türkiye genelinde ilk el konut satış sayısı, Ağustos ayında bir önceki yılın aynı ayına göre yüzde 9,5 azalarak 35 bin 310 oldu. Toplam konut satışları içinde ilk el konut satışının payı yüzde 28,9 oldu. İlk el konut satışları Ocak-Ağustos döneminde ise bir önceki yılın aynı dönemine göre yüzde 13,8 azalışla 238 bin 109 olarak gerçekleşti. Türkiye genelinde ikinci el konut satışları Ağustos ayında bir önceki yılın aynı ayına göre yüzde 2,7 artış göstererek 86 bin 781 oldu. Toplam konut satışları içinde ikinci el konut satışının payı yüzde 71,1 oldu. İkinci el konut satışları Ocak-Ağustos döneminde ise bir önceki yılın aynı dönemine göre yüzde 16,2 azalışla 559 bin 309 olarak gerçekleşti.  Yabancılara yapılan konut satışları Ağustos ayında bir önceki yılın aynı ayına göre yüzde 42,0 azalarak 3 bin 58 oldu. Ağustos ayında toplam konut satışları içinde yabancılara yapılan konut satışının payı yüzde 2,5 oldu. Yabancılara yapılan konut satışlarında ilk sırayı bin 66 konut satışı ile İstanbul aldı. İstanbul'u sırasıyla 919 konut satışı ile Antalya ve 248 konut satışı ile Mersin izledi. Ağustos ayında Rusya Federasyonu vatandaşları Türkiye'den 733 konut satın aldı. Rusya Federasyonu vatandaşlarını sırasıyla 342 konut ile İran, 220 konut ile Irak ve 141 konut ile Kazakistan vatandaşları izledi.   ","15 Eylül 2023 Cuma, 09:57","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Enflasyon beklentilerinde yükseliş sürüyor,/enflasyon-beklentilerinde-yukselis-suruyor-2338403,"Piyasa katılımcıları gelecek 12 ay için enflasyon tahminini yüzde 44,94 seviyesine çıkardı. Bir önceki ankette gelecek 12 ay için enflasyon tahmini yüzde 42,01 olarak belirlenmişti. Eylül anketinde 12 ay için verilen tahmin anket tarihinin en yüksek verisi olarak kayıtlara geçti. Katılımcıların cari yıl sonu tüketici enflasyonu (TÜFE) beklentisi bir önceki anket döneminde yüzde 59,46 iken, bu anket döneminde yüzde 67,22 oldu. 24 ay sonrası TÜFE beklentisi ise aynı anket dönemlerinde yüzde 22,54'ten yüzde 23,87'ye yükseldi. Katılımcıların yıl sonu Dolar/TL  kuru beklentisi bir önceki anket döneminde 29,82 TL iken, bu anket döneminde 30,14 TL oldu.  12 ay sonrası döviz kuru beklentisi ise bir önceki anket döneminde 34,58 TL iken, bu anket döneminde 37,26 TL olarak gerçekleşti. Katılımcıların GSYH 2023 yılı büyüme beklentisi bir önceki anket döneminde yüzde 3,7 iken, bu anket döneminde yüzde 3,9'ya yükseldi. GSYH 2024 yılı büyüme beklentisi ise bir önceki anket döneminde yüzde 4 iken, bu anket döneminde yüzde 3,8 olarak gerçekleşti.  ","15 Eylül 2023 Cuma, 09:57","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Kısa vadeli dış borç stoku Temmuz'da arttı,/kisa-vadeli-dis-borc-stoku-temmuz-da-artti-2338418,"Temmuz sonu itibarıyla, kısa vadeli dış borç stoku 2022 yıl sonuna göre yüzde 11,2 oranında artışla 165,8 milyar dolar olarak gerçekleşti. Temmuzda bankalar kaynaklı kısa vadeli dış borç stoku yüzde 4 artışla 64,8 milyar dolar olurken, diğer sektörlerin kısa vadeli dış borç stoku yüzde 1,1 oranında arttı ve 54,6 milyar dolar düzeyinde gerçekleşti Orijinal vadesine bakılmaksızın vadesine 1 yıl veya daha az kalmış dış borç verisi kullanılarak hesaplanan kalan vadeye göre kısa vadeli dış borç stoku 210 milyar dolar oldu ","15 Eylül 2023 Cuma, 10:13","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Ücretli çalışan sayısı 15 milyonu aştı,/ucretli-calisan-sayisi-15-milyonu-asti-2338419,"TÜİK Ücretli Çalışan İstatistikleri, Temmuz 2023 verilerini yayımladı. Buna göre, sanayi, inşaat ve ticaret-hizmet sektörleri toplamında ücretli çalışan sayısı 2023 Temmuz ayında bir önceki yılın aynı ayına göre yüzde 4,4 arttı. Ücretli çalışan sayısı bir önceki yılın aynı ayında 14 milyon 531 bin 227 kişi iken, 2023 yılı Temmuz ayında 15 milyon 166 bin 88 kişi oldu. Ücretli çalışanların alt detaylarına bakıldığında; 2023 Temmuz ayında ücretli çalışan sayısı yıllık olarak sanayi sektöründe yüzde 1,3 arttı, inşaat sektöründe yüzde 14,7 arttı ve ticaret-hizmet sektöründe yüzde 4,4 arttı.   Sanayi, inşaat ve ticaret-hizmet sektörleri toplamında ücretli çalışan sayısı 2023 Temmuz ayında bir önceki aya göre yüzde 1 arttı. Ücretli çalışanların alt detaylarına bakıldığında; 2023 Temmuz ayında ücretli çalışanlar aylık olarak sanayi sektöründe yüzde 0,8 arttı, inşaat sektöründe yüzde 3,3 arttı ve ticaret-hizmet sektöründe yüzde 0,6 arttı.  ","15 Eylül 2023 Cuma, 10:44","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
ABD'de kripto platformlarına denetimler sıkılaştı,/abd-de-kripto-platformlarina-denetimler-sikilasti-2338422,"ABD'de federal düzenleyiciler, kripto ihraççılarıyla alım satım platformlarına ilişkin gözetim çalışmalarına ağırlık verirken, kripto sektörü, ardı ardına açılan davalarla mücadelesine devam ediyor. SEC ve CFTC, FTX'in likidite kriziyle ilgili soruşturma yürütürken, ABD Adalet Bakanlığı'nın soruşturması ise ""dolandırıcılık"" gibi cezai ihlallere odaklandı. Kripto para Borsası FTX'in Kurucusu ve eski Üst Yöneticisi (CEO) Sam Bankman-Fried'ın ABD'nin suç duyurusunun ardından Bahamalar'da tutuklanması ve sonrasında yürütülen dava süreci kripto varlık platformlarına yönelik tartışmaları da canlı tuttu. SEC, token'ların çoğunu ""kayıtsız"" menkul kıymetler olarak görürken, Komisyona kaydolamadıkları ve dolayısıyla menkul kıymet yasalarını ihlal ettikleri gerekçesiyle kripto varlık ihraççılarıyla alım satım platformlarına karşı harekete geçti.  Komisyonun kural ihlallerini gerekçe göstererek kripto para borsaları Binance ve Coinbase ile dijital ödeme ağı Ripple'a açtığı davalar geniş yankı buldu. SEC, haziran ayında kripto para borsası Binance'nin kuruluşları ile şirketin kurucusu Changpeng Zhao'ya 13 suçlamayla dava açtı. Suçlamalar arasında; kayıt dışı borsaların ve takas acentelerinin işletilmesi, Binance.US platformunda alım satım kontrolleri ve gözetiminin yanlış beyan edilmesi ile menkul kıymetlerin kayıt dışı arzı ve satışı gibi çeşitli menkul kıymetler kanunu ihlalleri yer aldı. Binance ise en başından beri SEC'in soruşturmalarında aktif iş birliği yaptığını ancak tüm çabalarına rağmen SEC'in müzakere sürecini terk edip tek taraflı davrandığını öne sürdü. Davada güçlü bir şekilde savunma yapacağını vurgulayan Binance, ""SEC'in verimli şekilde ilişki kurmayı reddetmesinin"" Komisyonun dijital varlık endüstrisine ihtiyaç duyulan netliği ve rehberliği sağlamayı bilinçli şekilde reddettiğini de gösterdiğini iddia etti.  Bir gün sonra SEC, Coinbase'e açtığı davada, platformu kayıtsız bir menkul kıymetler borsası, broker ve takas ajansı olarak işlettiği suçlamasını yöneltti. Coinbase Üst Yöneticisi Brian Armstrong, yasalara uygun davrandıklarını ve gerçeklere güvendiklerini vurgularken, mahkeme önüne çıkma fırsatını memnuniyetle karşıladıklarını ifade etti. ABD'de konuyla ilgili emsal oluşturabilecek mahkeme kararları ise kafa karışıklığına yol açtı. SEC'in Aralık 2020'de XRP'nin arkasındaki şirket Ripple Labs ve yöneticilerine ""kayıt dışı menkul kıymet arzı"" suçlamasıyla açtığı dava, Ripple lehine sonuçlandı. New York Güney Bölge Mahkemesi Yargıcı Analisa Torres, temmuz ayında Ripple'ın kripto para birimi XRP'yi borsalarda satarak federal menkul kıymetler yasasını ihlal etmediği kararına vardı. Ripple, sınır ötesi ödemeleri kolaylaştırmak için geliştirilen bir token olan XRP'nin menkul kıymet olmadığını savunmuştu. Böylece ABD'de ilk kez bir yargıç, belirli dijital varlık satışlarının menkul kıymetler yasalarının dışında kaldığını kabul ederek bir kripto para şirketi lehine karar verirken, analistler, XRP'nin menkul kıymet olarak değerlendirilmemesinin diğer kripto paralar için de bir emsal oluşturacağını belirtti.  Kripto varlıkların menkul kıymet ya da emtia olarak değerlendirilmesi; belirli token'lerin ve firmaların SEC veya CFTC düzenlemesine tabi olup olmadığını belirlerken, kripto endüstrisi, sektörde uygulamaya yönelik düzenleyici yaklaşımların yatırımcılara veya ihraççılara yeterince hizmet etmediğini iddia etti. Binance, geçen ay SEC'e karşı bilgi taleplerinin ""aşırı geniş"" ve ""fazla külfetli"" olduğu gerekçesiyle koruma emri için mahkemeye başvurdu. Kripto para borsası, ABD'deki şirketleri BAM Trading ve BAM Management'in SEC'e zaten yeterli bilgi sağladığını savundu. Öte yandan, SEC'in kripto varlık yönetimi şirketi Grayscale'in spot Bitcoin borsa yatırım fonu (ETF) başvurusunu ""Bitcoin'e dayalı bir ETF'nin yeterli gözetimden yoksun olduğunu"" öne sürerek reddetme kararı federal temyiz mahkemesince bozuldu. SEC Başkanı Gary Gensler, salı günü ABD Senatosu'nun Bankacılık, Konut ve Kentsel İşler Komitesi'nde katıldığı oturumda, kripto eleştirilerini yineledi. Bu konuda menkul kıymetler yasalarına geniş kapsamlı uyumsuzluk olduğunu söyleyen Gensler, çoğu token'in mevcut menkul kıymet yasalarına tabi olduğunu savundu. Gensler, kripto sektörünü ""suistimallerle dolu bir alan"" olarak nitelendirdi. ","15 Eylül 2023 Cuma, 12:09","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
"AB'den 4,9 milyar ticaret fazlası",/ab-den-4-9-milyar-ticaret-fazlasi-2338423,"Avrupa İstatistik Ofisi (Eurostat), AB ve Euro Bölgesi'nin temmuz ayı uluslararası ticaret verilerini yayımladı. Verilere göre, AB'nin ihracatı, Temmuz'da geçen yılın aynı dönemine göre yüzde 3,2 azalarak 205,2 milyar euroyu, ithalatı ise yüzde 21,5 gerileyerek 200,3 milyar euroyu buldu. AB'nin dış ticaret fazlası, Temmuz ayında 4,9 milyar euro olarak belirlendi. Euro Bölgesi'nde ise ihracat, Temmuz'da 2022'nin aynı dönemine kıyasla yüzde 2,7 düşüşle 227,8 milyar euro, ithalat da yüzde 18,2 azalarak 221,3 milyar euro oldu. Böylece Euro Bölgesi'nin ticaret fazlası, Temmuzda 6,5 milyar euro olarak kayıtlara geçti. Söz konusu dönemde AB ülkelerinden en fazla ithalat yapan ülkeler 41,4 milyar euro ile ABD, 27,4 milyar euro ile İngiltere, 18,1 milyar euro ile Çin, 15 milyar euro ile İsviçre ve 9,1 milyar euro ile Türkiye olarak belirlendi. AB ülkelerine en fazla ihracat gerçekleştiren ülkeler ise 42,3 milyar euro ile Çin, 27,5 milyar euro ile ABD, 14,4 milyar euro ile İngiltere, 10,9 milyar euro ile İsviçre, 8,7 milyar euro ile Norveç ve 7,5 milyar euro ile Türkiye oldu. AB, özellikle artan enerji maliyetleri nedeniyle geçen yıl boyunca ticaret açığı vermişti. ","15 Eylül 2023 Cuma, 13:19","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Barclays'ten TCMB faiz tahmini,/barclays-ten-tcmb-faiz-tahmini-2338425,"Barclays JPM’den ayrıştı, TCMB’den sınırlı faiz artışı bekliyor. JPMorgan Chase & Co. ve Morgan Stanley 21 Eylül’deki toplantıda 500 baz puanlık bir faiz artışı yapılmasını beklerken, Barclays 250 baz puanlık bir adım atılacağını tahmin etti. Barclays analistleri, çok daha keskin bir hamleyi ihtimal dışı görmese de, Ağustos ayında gerçekleştirilen beklenti üzeri faiz artırımının ardından “kademeli artışlar” beklediklerinisöylediler. “TCMB bankalar, şirketler ve hane halkı üzerindeki etkisini sınırlamak için sıkılaştırma döngüsünü daha kademeli bir şekilde sürdürmeyi tercih edecektir” diyen analistler, “Buna ek olarak, makro ihtiyati sıkılaştırma tüm hızıyla devam ediyor ve merkez bankası muhtemelen bunun daha büyük bir artış yapma ihtiyacını azalttığını düşünüyor” değerlendirmesinde bulundu. Barclays Türkiye’de politika faizinin bu yıl sonunda yüzde 35, 2024 sonunda ise yüzde 40 olacağını tahmin etmeye devam ediyor. STANCHART TCMB POLİTİKA FAİZİ BEKLENTİSİNİ YUKARI ÇEKTİ   ","15 Eylül 2023 Cuma, 13:48","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
Avrupa'da turizm pandemi öncesini geçti,/avrupa-da-turizm-pandemi-oncesini-gecti-2338426,"Avrupa İstatistik Ofisi (Eurostat), 2023 yılının ilk yarısında AB üyesi ülkelerde gecelik turistik konaklama verilerini yayımladı. Buna göre, salgından olumsuz etkilenen AB turizm sektörü, bu yıl toparlandı. Bu yılın ilk yarısında AB ülkelerindeki turistik tesislerde konaklama sayısı, son 10 yılın ilk yarısının en yüksek seviyesine ulaştı. Salgın öncesi dönem olan 2019'un ilk 6 ayında toplam 1 milyar 182 milyon olan turistik tesislerde gecelik konaklama sayısı, 2023'ün aynı döneminde 1 milyar 193 milyona ulaştı. Böylece bu yılın ilk yarısında AB ülkelerinde bulunan turistik tesislerde toplam gecelik konaklama sayısı, salgın öncesindeki 2019 döneminin 11 milyon üzerinde oldu. Bu yılın ilk 6 ayında gecelik konaklama, geçen yıla kıyasla da yüzde 12,9 yükseldi. Öte yandan, AB ülkelerinde turizm 2020 yılında Kovid-19 salgını ve uygulanan sıkı tedbirler nedeniyle durma noktasına gelmişti.  ","15 Eylül 2023 Cuma, 13:58","['ASTOR : 0', 'ENJSA : -1', 'TCELL : -1', 'TTKOM : -1', 'OYAKC : -1', 'KONYA : 0', 'YBTAS : -1', 'EREGL : 0', 'KRDMD : -1', 'TOASO : -1', 'FROTO : -1', 'BIMAS : -1', 'SOKM : -1', 'ARCLK : 0', 'VESTL : -1', 'THYAO : -1', 'PGSUS : -1']"
